Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776807886,20,,Aggregated,6.400000,0.000000,790,1000,1200,1300,1500,1500,1600,1700,1800,1800,1800,640,0,790.0,823.5553073415758,40.210100007243454,1781.232799985446,4593.04375
1776807887,20,,Aggregated,6.500000,0.000000,780,1000,1200,1300,1400,1500,1600,1700,1800,1800,1800,646,0,780.0,818.6170225984622,40.210100007243454,1781.232799985446,4595.574303405573
1776807888,20,,Aggregated,7.000000,0.000000,780,1000,1200,1300,1400,1500,1600,1700,1800,1800,1800,651,0,780.0,815.9143715799491,40.210100007243454,1781.232799985446,4597.665130568356
1776807889,20,,Aggregated,7.300000,0.000000,780,1000,1200,1300,1400,1500,1600,1700,1800,1800,1800,657,0,780.0,817.591236984,40.210100007243454,1781.232799985446,4600.095890410959
1776807890,20,,Aggregated,6.700000,0.000000,790,1000,1200,1200,1400,1500,1600,1700,1800,1800,1800,669,0,790.0,821.2220473818812,40.210100007243454,1781.232799985446,4604.8624813153965
1776807891,20,,Aggregated,6.900000,0.000000,780,1000,1200,1200,1400,1500,1600,1700,1800,1800,1800,675,0,780.0,817.7801475531628,40.210100007243454,1781.232799985446,4607.183703703704
1776807892,20,,Aggregated,7.400000,0.000000,780,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,684,0,780.0,813.7979377170906,40.210100007243454,1781.232799985446,4610.568713450292
1776807893,20,,Aggregated,7.100000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,691,0,770.0,808.5224428343857,40.210100007243454,1781.232799985446,4613.179450072359
1776807894,20,,Aggregated,7.200000,0.000000,770,1000,1100,1200,1400,1500,1600,1700,1800,1800,1800,697,0,770.0,807.5446731687679,40.210100007243454,1781.232799985446,4615.3328550932565
1776807895,20,,Aggregated,7.300000,0.000000,770,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,704,0,770.0,808.1316927537872,40.210100007243454,1781.232799985446,4617.811079545455
1776807896,20,,Aggregated,7.500000,0.000000,770,1000,1100,1200,1400,1500,1600,1600,1800,1800,1800,714,0,770.0,804.130333611505,40.210100007243454,1781.232799985446,4621.310924369748
