Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776695206,20,,Aggregated,2.200000,0.000000,5200,5600,5800,5900,6200,6400,6600,6700,6900,6900,6900,302,0,5200.0,4629.662428808126,42.08700003800914,6876.785599975847,4319.748344370861
1776695207,20,,Aggregated,2.600000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,307,0,5200.0,4639.304185016551,42.08700003800914,6876.785599975847,4329.241042345277
1776695208,20,,Aggregated,3.000000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,311,0,5200.0,4639.921691961747,42.08700003800914,6876.785599975847,4336.6205787781355
1776695209,20,,Aggregated,3.000000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,311,0,5200.0,4639.921691961747,42.08700003800914,6876.785599975847,4336.6205787781355
1776695210,20,,Aggregated,2.900000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,314,0,5200.0,4639.19808025506,42.08700003800914,6876.785599975847,4342.022292993631
1776695211,20,,Aggregated,2.900000,0.000000,5200,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,316,0,5100.0,4637.879792088975,42.08700003800914,6876.785599975847,4345.56329113924
1776695212,20,,Aggregated,2.900000,0.000000,5200,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,316,0,5100.0,4637.879792088975,42.08700003800914,6876.785599975847,4345.56329113924
1776695213,20,,Aggregated,2.700000,0.000000,5200,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,318,0,5100.0,4641.4202408809815,42.08700003800914,6876.785599975847,4349.03144654088
1776695214,20,,Aggregated,2.500000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,322,0,5200.0,4657.0676310564195,42.08700003800914,6876.785599975847,4355.931677018633
1776695215,20,,Aggregated,2.600000,0.000000,5200,5600,5800,5900,6200,6400,6600,6700,6900,6900,6900,330,0,5200.0,4684.698256061264,42.08700003800914,6876.785599975847,4369.203030303031
1776695216,20,,Aggregated,2.600000,0.000000,5200,5600,5800,5900,6200,6400,6600,6700,6900,6900,6900,332,0,5200.0,4685.580993374158,42.08700003800914,6876.785599975847,4372.391566265061
1776695217,20,,Aggregated,3.100000,0.000000,5200,5600,5800,5900,6200,6400,6600,6700,6900,6900,6900,336,0,5200.0,4677.733137203004,42.08700003800914,6876.785599975847,4378.702380952381
1776695218,20,,Aggregated,3.000000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,337,0,5200.0,4673.298605045135,42.08700003800914,6876.785599975847,4380.237388724036
1776695219,20,,Aggregated,3.000000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,338,0,5200.0,4671.759153550943,42.08700003800914,6876.785599975847,4381.7692307692305
1776695220,20,,Aggregated,3.000000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,338,0,5200.0,4671.759153550943,42.08700003800914,6876.785599975847,4381.7692307692305
1776695221,20,,Aggregated,2.700000,0.000000,5200,5600,5700,5900,6200,6400,6600,6700,6900,6900,6900,341,0,5200.0,4678.150224340827,42.08700003800914,6876.785599975847,4386.340175953079
1776695222,20,,Aggregated,2.700000,0.000000,5200,5500,5700,5900,6200,6400,6600,6700,6900,6900,6900,343,0,5200.0,4681.231857143558,42.08700003800914,6876.785599975847,4389.381924198251
1776695223,20,,Aggregated,2.300000,0.000000,5200,5600,5800,5900,6200,6400,6600,6700,6900,6900,6900,349,0,5200.0,4700.136222063536,42.08700003800914,6876.785599975847,4398.212034383954
